time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-03-26 18:00:00+00:00,24.16,93.1,0.0,0.0,0.0,402.35,1.24,90.0,100780.0
1990-03-26 19:00:00+00:00,24.32,96.2,0.0,0.0,0.0,402.15,1.38,84.0,100640.0
1990-03-26 20:00:00+00:00,24.16,96.2,0.0,0.0,0.0,401.95,1.24,88.0,100580.0
1990-03-26 21:00:00+00:00,23.89,96.2,0.0,0.0,0.0,397.7,1.24,79.0,100590.0
1990-03-26 22:00:00+00:00,23.63,96.2,0.0,0.0,0.0,398.3,1.1,72.0,100620.0
1990-03-26 23:00:00+00:00,23.47,96.2,0.0,0.0,0.0,400.2,1.1,75.0,100670.0
1990-03-27 00:00:00+00:00,23.83,96.2,186.05,458.26,104.1,394.6,0.83,81.0,100750.0
1990-03-27 01:00:00+00:00,26.21,93.2,405.0,488.62,196.4,406.15,0.48,117.0,100810.0
1990-03-27 02:00:00+00:00,27.64,81.95,554.1,498.08,232.3,404.85,0.55,102.0,100890.0
1990-03-27 03:00:00+00:00,28.66,79.5,650.5,468.17,265.95,411.05,1.24,61.0,100900.0
1990-03-27 04:00:00+00:00,29.45,77.0,808.35,561.39,280.15,421.9,1.03,60.0,100840.0
1990-03-27 05:00:00+00:00,30.13,72.35,761.25,534.0,229.15,421.1,0.34,30.0,100690.0
1990-03-27 06:00:00+00:00,30.52,67.85,862.55,663.71,209.3,422.3,0.07,235.0,100560.0
1990-03-27 07:00:00+00:00,31.3,59.65,545.9,363.09,217.25,424.0,1.1,83.0,100440.0
1990-03-27 08:00:00+00:00,31.11,59.65,482.4,461.52,129.55,430.8,0.69,84.0,100360.0
1990-03-27 09:00:00+00:00,30.32,65.6,335.15,420.62,94.55,432.55,0.69,334.0,100340.0
1990-03-27 10:00:00+00:00,29.06,72.15,101.1,115.81,61.65,423.65,1.38,289.0,100420.0
1990-03-27 11:00:00+00:00,27.21,84.6,2.9,5.22,2.45,420.9,1.17,314.0,100560.0
1990-03-27 12:00:00+00:00,26.2,90.2,0.0,0.0,0.0,421.5,1.24,317.0,100650.0
1990-03-27 13:00:00+00:00,25.65,93.15,0.0,0.0,0.0,412.8,0.97,340.0,100760.0
1990-03-27 14:00:00+00:00,25.33,93.15,0.0,0.0,0.0,411.45,0.62,6.0,100860.0
1990-03-27 15:00:00+00:00,25.21,93.15,0.0,0.0,0.0,418.6,0.83,62.0,100880.0
1990-03-27 16:00:00+00:00,24.91,93.15,0.0,0.0,0.0,410.85,0.83,21.0,100900.0
1990-03-27 17:00:00+00:00,24.49,96.2,0.0,0.0,0.0,406.0,0.76,360.0,100850.0
1990-03-27 18:00:00+00:00,24.23,96.2,0.0,0.0,0.0,407.2,0.62,352.0,100760.0
1990-03-27 19:00:00+00:00,24.46,96.2,0.0,0.0,0.0,405.45,0.69,61.0,100660.0
1990-03-27 20:00:00+00:00,24.45,93.15,0.0,0.0,0.0,399.45,0.34,87.0,100630.0
1990-03-27 21:00:00+00:00,23.89,96.2,0.0,0.0,0.0,403.7,0.55,148.0,100670.0
1990-03-27 22:00:00+00:00,23.79,96.2,0.0,0.0,0.0,407.75,0.69,133.0,100700.0
1990-03-27 23:00:00+00:00,23.62,96.2,0.0,0.0,0.0,406.0,0.48,110.0,100750.0
1990-03-28 00:00:00+00:00,24.06,96.2,198.95,585.3,93.3,406.8,0.48,118.0,100820.0
1990-03-28 01:00:00+00:00,25.43,90.2,446.6,742.65,128.45,411.55,0.9,141.0,100850.0
1990-03-28 02:00:00+00:00,26.83,84.55,614.15,688.17,168.7,407.75,1.17,119.0,100880.0
1990-03-28 03:00:00+00:00,28.28,76.85,697.8,612.08,194.5,420.55,1.1,90.0,100870.0
1990-03-28 04:00:00+00:00,29.13,72.15,881.15,700.65,221.55,429.65,0.69,92.0,100830.0
1990-03-28 05:00:00+00:00,30.07,70.0,830.1,512.35,319.5,423.25,0.34,150.0,100710.0
1990-03-28 06:00:00+00:00,30.05,67.8,524.4,215.89,311.95,431.95,0.76,151.0,100570.0
1990-03-28 07:00:00+00:00,28.19,79.4,429.35,165.48,279.65,434.45,1.72,193.0,100570.0
1990-03-28 08:00:00+00:00,27.65,79.35,217.15,23.7,199.05,422.45,1.31,152.0,100460.0
1990-03-28 09:00:00+00:00,26.76,81.85,173.75,91.76,121.35,426.15,0.55,122.0,100430.0
1990-03-28 10:00:00+00:00,26.92,81.85,81.7,44.32,66.65,421.3,0.14,50.0,100500.0
1990-03-28 11:00:00+00:00,26.2,87.3,2.45,0.0,2.45,419.95,0.21,222.0,100580.0
1990-03-28 12:00:00+00:00,25.31,90.2,0.0,0.0,0.0,421.1,0.69,268.0,100680.0
1990-03-28 13:00:00+00:00,24.64,93.15,0.0,0.0,0.0,422.45,0.48,284.0,100790.0
1990-03-28 14:00:00+00:00,24.31,96.2,0.0,0.0,0.0,418.8,0.21,351.0,100890.0
1990-03-28 15:00:00+00:00,24.14,93.1,0.0,0.0,0.0,417.25,0.83,44.0,100930.0
1990-03-28 16:00:00+00:00,23.99,93.1,0.0,0.0,0.0,411.65,0.9,41.0,100960.0
1990-03-28 17:00:00+00:00,23.97,93.1,0.0,0.0,0.0,415.9,0.69,59.0,100920.0
1990-03-28 18:00:00+00:00,23.81,96.2,0.0,0.0,0.0,412.4,0.69,80.0,100830.0
1990-03-28 19:00:00+00:00,24.05,93.1,0.0,0.0,0.0,413.95,1.1,98.0,100670.0
1990-03-28 20:00:00+00:00,23.92,93.1,0.0,0.0,0.0,413.75,0.76,62.0,100620.0
1990-03-28 21:00:00+00:00,23.7,96.2,0.0,0.0,0.0,408.9,1.1,41.0,100650.0
1990-03-28 22:00:00+00:00,23.63,96.2,0.0,0.0,0.0,410.1,1.17,44.0,100690.0
1990-03-28 23:00:00+00:00,23.53,93.1,0.0,0.0,0.0,411.25,1.1,49.0,100750.0
1990-03-29 00:00:00+00:00,23.8,96.2,185.25,557.72,83.65,409.7,0.55,62.0,100790.0
1990-03-29 01:00:00+00:00,25.4,90.2,360.35,507.14,142.35,406.7,0.28,128.0,100880.0
1990-03-29 02:00:00+00:00,26.47,84.55,578.6,618.06,177.8,410.3,0.62,167.0,100930.0
1990-03-29 03:00:00+00:00,27.53,81.95,728.75,586.06,246.35,410.85,0.62,182.0,100950.0
1990-03-29 04:00:00+00:00,28.56,79.5,783.8,531.8,282.9,421.9,0.76,214.0,100890.0
1990-03-29 05:00:00+00:00,29.31,77.0,715.3,401.78,314.85,429.05,1.52,222.0,100740.0
1990-03-29 06:00:00+00:00,28.95,77.0,700.35,412.13,294.9,432.75,1.45,205.0,100650.0
1990-03-29 07:00:00+00:00,28.62,79.5,645.05,449.91,238.3,429.25,1.38,241.0,100550.0
1990-03-29 08:00:00+00:00,29.22,79.55,469.7,377.35,181.8,420.35,1.31,274.0,100470.0
1990-03-29 09:00:00+00:00,28.38,79.4,209.85,146.74,126.2,429.25,1.1,274.0,100470.0
1990-03-29 10:00:00+00:00,26.99,81.9,54.95,51.69,37.45,425.0,0.62,308.0,100520.0
1990-03-29 11:00:00+00:00,26.05,90.2,2.15,0.0,2.15,421.1,1.03,47.0,100600.0
1990-03-29 12:00:00+00:00,25.37,93.15,0.0,0.0,0.0,420.75,0.41,80.0,100730.0
1990-03-29 13:00:00+00:00,24.96,93.15,0.0,0.0,0.0,417.45,0.07,62.0,100830.0
1990-03-29 14:00:00+00:00,24.54,96.2,0.0,0.0,0.0,415.9,0.76,89.0,100930.0
1990-03-29 15:00:00+00:00,24.36,96.2,0.0,0.0,0.0,418.4,1.03,86.0,100980.0
1990-03-29 16:00:00+00:00,24.24,96.2,0.0,0.0,0.0,416.3,1.03,73.0,100990.0
1990-03-29 17:00:00+00:00,24.11,96.2,0.0,0.0,0.0,414.75,0.9,60.0,100960.0
1990-03-29 18:00:00+00:00,23.94,96.2,0.0,0.0,0.0,414.35,0.76,48.0,100910.0
1990-03-29 19:00:00+00:00,23.91,93.1,0.0,0.0,0.0,420.9,0.48,21.0,100810.0
1990-03-29 20:00:00+00:00,23.83,96.2,0.0,0.0,0.0,420.9,0.41,20.0,100740.0
1990-03-29 21:00:00+00:00,23.63,96.2,0.0,0.0,0.0,416.45,0.55,25.0,100730.0
1990-03-29 22:00:00+00:00,23.46,96.2,0.0,0.0,0.0,421.9,0.76,37.0,100750.0
1990-03-29 23:00:00+00:00,23.34,99.4,0.0,0.0,0.0,422.3,0.9,51.0,100780.0
1990-03-30 00:00:00+00:00,23.57,96.2,152.15,198.83,115.6,417.25,0.97,56.0,100850.0
1990-03-30 01:00:00+00:00,24.99,93.15,367.75,358.22,213.25,423.15,0.48,56.0,100910.0
1990-03-30 02:00:00+00:00,26.45,84.55,624.25,658.99,196.15,417.05,0.21,5.0,100930.0
1990-03-30 03:00:00+00:00,28.02,76.85,853.5,818.39,179.2,411.65,0.21,326.0,100970.0
1990-03-30 04:00:00+00:00,29.22,74.55,859.5,656.88,240.5,421.3,0.34,266.0,100920.0
1990-03-30 05:00:00+00:00,29.82,74.65,859.85,506.09,355.4,420.35,1.1,242.0,100840.0
1990-03-30 06:00:00+00:00,29.59,72.25,532.05,241.43,294.6,434.3,2.07,249.0,100680.0
1990-03-30 07:00:00+00:00,28.26,76.85,356.7,87.72,277.45,436.0,1.59,241.0,100640.0
1990-03-30 08:00:00+00:00,28.2,79.4,178.3,11.15,169.8,427.7,0.76,170.0,100610.0
1990-03-30 09:00:00+00:00,26.99,81.9,150.6,6.94,146.65,420.55,0.55,144.0,100600.0
1990-03-30 10:00:00+00:00,26.22,84.5,63.55,3.26,62.45,421.1,0.48,153.0,100590.0
1990-03-30 11:00:00+00:00,25.91,90.2,2.9,0.0,2.9,419.4,0.07,86.0,100640.0
1990-03-30 12:00:00+00:00,25.41,93.15,0.0,0.0,0.0,416.45,1.1,60.0,100730.0
1990-03-30 13:00:00+00:00,25.08,90.2,0.0,0.0,0.0,415.9,1.31,71.0,100820.0
1990-03-30 14:00:00+00:00,24.98,90.2,0.0,0.0,0.0,419.4,1.24,68.0,100900.0
1990-03-30 15:00:00+00:00,24.77,93.15,0.0,0.0,0.0,415.3,1.24,73.0,100970.0
1990-03-30 16:00:00+00:00,24.58,93.15,0.0,0.0,0.0,415.7,1.17,85.0,101000.0
1990-03-30 17:00:00+00:00,24.3,96.2,0.0,0.0,0.0,412.2,1.03,85.0,100940.0
1990-03-30 18:00:00+00:00,24.03,93.1,0.0,0.0,0.0,409.7,1.03,81.0,100850.0
1990-03-30 19:00:00+00:00,23.86,96.2,0.0,0.0,0.0,407.75,0.97,63.0,100760.0
1990-03-30 20:00:00+00:00,23.72,96.2,0.0,0.0,0.0,417.05,0.9,58.0,100730.0
1990-03-30 21:00:00+00:00,23.53,96.2,0.0,0.0,0.0,419.0,1.17,62.0,100720.0
1990-03-30 22:00:00+00:00,23.38,99.4,0.0,0.0,0.0,421.5,0.97,59.0,100750.0
1990-03-30 23:00:00+00:00,23.31,96.2,0.0,0.0,0.0,421.1,0.97,59.0,100770.0
1990-03-31 00:00:00+00:00,23.57,96.2,137.2,212.71,97.75,420.35,0.83,62.0,100840.0
1990-03-31 01:00:00+00:00,24.95,93.15,287.65,234.8,186.05,418.3,0.41,50.0,100870.0
1990-03-31 02:00:00+00:00,26.2,87.3,473.45,315.18,268.35,424.0,0.48,34.0,100920.0
1990-03-31 03:00:00+00:00,27.38,81.9,470.8,247.73,266.5,416.85,0.14,70.0,100950.0
1990-03-31 04:00:00+00:00,27.97,74.4,507.2,230.08,290.3,421.5,0.21,254.0,100910.0
1990-03-31 05:00:00+00:00,28.46,72.1,503.55,156.76,347.3,425.0,0.62,238.0,100830.0
1990-03-31 06:00:00+00:00,28.62,74.5,440.45,144.84,298.05,428.65,1.1,250.0,100720.0
1990-03-31 07:00:00+00:00,28.68,74.5,467.3,214.16,273.95,427.9,1.31,240.0,100590.0
1990-03-31 08:00:00+00:00,28.9,74.5,521.0,459.32,171.35,424.6,1.59,236.0,100460.0
1990-03-31 09:00:00+00:00,29.12,72.15,263.9,286.86,100.95,418.2,1.31,255.0,100440.0
1990-03-31 10:00:00+00:00,28.74,74.5,104.0,113.85,65.7,421.3,1.24,274.0,100470.0
1990-03-31 11:00:00+00:00,28.02,79.4,3.5,1.83,3.35,415.3,1.45,281.0,100540.0
1990-03-31 12:00:00+00:00,27.06,84.6,0.0,0.0,0.0,416.65,1.24,268.0,100610.0
1990-03-31 13:00:00+00:00,26.32,90.2,0.0,0.0,0.0,412.2,0.97,273.0,100630.0
1990-03-31 14:00:00+00:00,25.75,93.15,0.0,0.0,0.0,413.2,1.03,320.0,100730.0
1990-03-31 15:00:00+00:00,25.24,93.15,0.0,0.0,0.0,407.95,0.97,353.0,100790.0
1990-03-31 16:00:00+00:00,23.03,99.64,0.0,0.0,0.0,410.09,0.66,355.0,100840.0
1990-03-31 17:00:00+00:00,23.37,98.43,0.0,0.0,0.0,411.24,0.73,7.0,100800.0
1990-03-31 18:00:00+00:00,23.71,97.22,0.0,0.0,0.0,412.39,0.8,30.0,100720.0
1990-03-31 19:00:00+00:00,24.05,96.01,0.0,0.0,0.0,413.54,0.87,47.0,100690.0
1990-03-31 20:00:00+00:00,24.39,94.8,0.0,0.0,0.0,414.69,0.94,33.0,100630.0
1990-03-31 21:00:00+00:00,24.72,93.59,0.0,0.0,0.0,415.84,1.01,17.0,100640.0
1990-03-31 22:00:00+00:00,25.06,92.38,0.0,0.0,0.0,416.99,1.08,45.0,100640.0
1990-03-31 23:00:00+00:00,25.4,91.17,0.0,0.0,0.0,418.14,1.15,40.0,100640.0
1990-04-01 00:00:00+00:00,25.74,89.96,122.2,298.53,66.35,419.29,1.22,20.0,100690.0
1990-04-01 01:00:00+00:00,26.08,88.75,367.55,358.68,211.85,420.44,1.28,44.0,100730.0
1990-04-01 02:00:00+00:00,26.42,87.54,602.25,619.81,198.25,421.59,1.35,334.0,100760.0
1990-04-01 03:00:00+00:00,26.76,86.33,587.35,403.8,254.05,422.74,1.42,324.0,100790.0
1990-04-01 04:00:00+00:00,27.09,85.12,713.95,458.45,281.6,423.89,1.49,304.0,100770.0
1990-04-01 05:00:00+00:00,27.43,83.91,701.5,361.73,340.95,425.04,1.56,278.0,100690.0
1990-04-01 06:00:00+00:00,27.77,82.7,414.0,131.67,284.6,426.19,1.63,274.0,100570.0
1990-04-01 07:00:00+00:00,28.11,81.49,336.6,86.85,258.25,427.34,1.7,275.0,100430.0
1990-04-01 08:00:00+00:00,27.56,87.45,242.15,48.01,205.65,425.95,1.93,293.0,100390.0
1990-04-01 09:00:00+00:00,26.56,90.25,116.7,1.06,116.1,422.45,1.93,294.0,100420.0
1990-04-01 10:00:00+00:00,25.83,96.25,26.75,0.3,26.65,426.15,1.31,280.0,100450.0
1990-04-01 11:00:00+00:00,25.31,93.15,1.75,0.0,1.75,424.8,0.9,300.0,100520.0
1990-04-01 12:00:00+00:00,24.96,93.15,0.0,0.0,0.0,417.85,1.03,339.0,100610.0
1990-04-01 13:00:00+00:00,24.71,96.2,0.0,0.0,0.0,411.85,1.17,357.0,100700.0
1990-04-01 14:00:00+00:00,24.59,96.2,0.0,0.0,0.0,416.85,0.62,4.0,100780.0
1990-04-01 15:00:00+00:00,24.36,96.2,0.0,0.0,0.0,411.45,0.41,34.0,100870.0
1990-04-01 16:00:00+00:00,24.14,96.2,0.0,0.0,0.0,423.05,0.34,345.0,100900.0
1990-04-01 17:00:00+00:00,24.06,96.2,0.0,0.0,0.0,427.1,0.41,286.0,100830.0
1990-04-01 18:00:00+00:00,24.12,96.2,0.0,0.0,0.0,432.35,0.62,259.0,100760.0
1990-04-01 19:00:00+00:00,23.83,96.2,0.0,0.0,0.0,420.15,1.86,308.0,100720.0
1990-04-01 20:00:00+00:00,23.72,96.2,0.0,0.0,0.0,415.7,1.86,315.0,100650.0
1990-04-01 21:00:00+00:00,23.68,96.2,0.0,0.0,0.0,420.75,1.38,321.0,100630.0
1990-04-01 22:00:00+00:00,23.44,93.1,0.0,0.0,0.0,411.65,0.9,343.0,100620.0
1990-04-01 23:00:00+00:00,23.34,96.2,0.0,0.0,0.0,413.75,0.76,357.0,100630.0
1990-04-02 00:00:00+00:00,23.54,93.1,156.9,315.6,97.35,410.45,0.55,329.0,100670.0
1990-04-02 01:00:00+00:00,24.58,90.15,293.95,258.35,181.45,410.95,0.76,313.0,100740.0
1990-04-02 02:00:00+00:00,25.57,87.3,363.95,159.15,260.05,415.7,1.59,319.0,100830.0
1990-04-02 03:00:00+00:00,26.3,84.5,587.1,315.88,326.15,420.15,2.14,316.0,100870.0
1990-04-02 04:00:00+00:00,27.21,79.3,441.65,111.89,336.1,420.35,2.28,313.0,100830.0
1990-04-02 05:00:00+00:00,27.42,79.3,583.3,222.5,361.55,427.3,2.62,308.0,100760.0
1990-04-02 06:00:00+00:00,27.8,79.35,505.3,162.72,345.45,426.55,2.83,301.0,100630.0
1990-04-02 07:00:00+00:00,27.51,79.35,534.75,260.37,300.05,425.95,2.69,277.0,100540.0
1990-04-02 08:00:00+00:00,27.71,81.95,319.6,128.06,222.35,426.35,2.48,286.0,100460.0
1990-04-02 09:00:00+00:00,26.41,90.2,152.2,28.89,135.85,430.0,2.76,297.0,100430.0
1990-04-02 10:00:00+00:00,25.83,90.2,57.45,10.17,54.05,423.45,1.86,312.0,100460.0
1990-04-02 11:00:00+00:00,25.53,90.2,2.0,0.0,2.0,420.55,0.55,326.0,100560.0
1990-04-02 12:00:00+00:00,25.09,90.2,0.0,0.0,0.0,415.3,0.48,291.0,100650.0
1990-04-02 13:00:00+00:00,24.79,93.15,0.0,0.0,0.0,415.5,0.48,308.0,100720.0
1990-04-02 14:00:00+00:00,24.54,93.15,0.0,0.0,0.0,412.6,0.34,4.0,100790.0
1990-04-02 15:00:00+00:00,24.32,96.2,0.0,0.0,0.0,414.15,0.9,359.0,100850.0
1990-04-02 16:00:00+00:00,24.17,96.2,0.0,0.0,0.0,414.75,0.83,12.0,100870.0
1990-04-02 17:00:00+00:00,23.96,96.2,0.0,0.0,0.0,416.45,0.76,8.0,100820.0
1990-04-02 18:00:00+00:00,23.66,96.2,0.0,0.0,0.0,414.35,0.9,4.0,100730.0
1990-04-02 19:00:00+00:00,24.08,93.1,0.0,0.0,0.0,418.8,0.69,304.0,100650.0
1990-04-02 20:00:00+00:00,23.84,96.2,0.0,0.0,0.0,407.75,0.48,279.0,100600.0
1990-04-02 21:00:00+00:00,23.83,96.2,0.0,0.0,0.0,418.6,0.07,333.0,100620.0
1990-04-02 22:00:00+00:00,23.55,96.2,0.0,0.0,0.0,415.9,0.14,346.0,100650.0
1990-04-02 23:00:00+00:00,23.59,96.2,0.0,0.0,0.0,428.3,0.62,310.0,100720.0
1990-04-03 00:00:00+00:00,23.75,93.1,105.4,119.3,82.7,428.85,0.9,318.0,100790.0
1990-04-03 01:00:00+00:00,24.42,90.15,319.25,328.09,175.95,423.75,0.76,308.0,100800.0
1990-04-03 02:00:00+00:00,25.65,87.3,602.75,644.71,181.2,414.15,1.03,300.0,100830.0
1990-04-03 03:00:00+00:00,27.29,81.9,638.85,523.75,205.85,419.2,1.38,297.0,100850.0
1990-04-03 04:00:00+00:00,28.0,82.05,611.35,379.29,253.45,419.55,1.79,285.0,100820.0
1990-04-03 05:00:00+00:00,28.1,82.05,602.95,318.36,285.7,428.85,2.62,276.0,100760.0
1990-04-03 06:00:00+00:00,27.51,87.45,699.2,380.34,325.75,429.25,2.55,271.0,100630.0
1990-04-03 07:00:00+00:00,28.06,87.5,375.25,179.15,213.9,429.25,2.55,259.0,100570.0
1990-04-03 08:00:00+00:00,27.12,87.4,368.05,208.86,209.65,431.55,2.41,270.0,100510.0
1990-04-03 09:00:00+00:00,27.19,84.6,252.1,219.71,128.0,422.65,2.62,289.0,100480.0
1990-04-03 10:00:00+00:00,26.84,84.55,93.45,52.54,75.95,421.1,2.48,296.0,100440.0
1990-04-03 11:00:00+00:00,26.4,87.3,3.4,1.27,3.3,413.55,1.72,299.0,100560.0
1990-04-03 12:00:00+00:00,25.65,90.2,0.0,0.0,0.0,407.55,1.38,292.0,100690.0
1990-04-03 13:00:00+00:00,24.91,90.2,0.0,0.0,0.0,408.15,1.38,298.0,100760.0
1990-04-03 14:00:00+00:00,24.6,93.15,0.0,0.0,0.0,410.3,1.17,302.0,100860.0
1990-04-03 15:00:00+00:00,24.39,96.2,0.0,0.0,0.0,414.35,0.83,301.0,100890.0
1990-04-03 16:00:00+00:00,24.16,96.2,0.0,0.0,0.0,410.1,0.55,294.0,100940.0
1990-04-03 17:00:00+00:00,23.98,96.2,0.0,0.0,0.0,411.05,0.69,278.0,100870.0
1990-04-03 18:00:00+00:00,23.77,96.2,0.0,0.0,0.0,412.6,0.9,305.0,100800.0
1990-04-03 19:00:00+00:00,23.77,96.2,0.0,0.0,0.0,407.95,0.97,284.0,100690.0
1990-04-03 20:00:00+00:00,23.66,96.2,0.0,0.0,0.0,409.1,1.17,292.0,100610.0
1990-04-03 21:00:00+00:00,23.65,96.2,0.0,0.0,0.0,414.55,1.24,311.0,100610.0
1990-04-03 22:00:00+00:00,23.76,96.2,0.0,0.0,0.0,425.0,1.45,322.0,100620.0
1990-04-03 23:00:00+00:00,23.7,96.2,0.0,0.0,0.0,420.15,1.17,327.0,100670.0
1990-04-04 00:00:00+00:00,23.8,96.2,170.2,323.98,108.05,411.05,1.03,334.0,100710.0
1990-04-04 01:00:00+00:00,25.14,87.3,294.1,325.63,151.45,416.8,1.24,301.0,100780.0
1990-04-04 02:00:00+00:00,26.04,87.3,611.95,632.62,197.7,419.75,1.52,283.0,100860.0
1990-04-04 03:00:00+00:00,27.27,90.25,781.95,686.37,214.1,416.85,1.93,279.0,100860.0
1990-04-04 04:00:00+00:00,28.17,87.5,746.35,530.19,245.95,416.3,2.41,274.0,100810.0
1990-04-04 05:00:00+00:00,28.22,90.35,708.9,397.7,312.65,428.45,2.76,274.0,100720.0
1990-04-04 06:00:00+00:00,28.11,90.35,830.05,680.18,162.55,430.8,2.55,276.0,100590.0
1990-04-04 07:00:00+00:00,29.58,67.7,704.05,600.31,163.85,419.55,3.86,284.0,100450.0
1990-04-04 08:00:00+00:00,29.43,69.85,464.75,413.38,151.65,425.4,3.59,288.0,100340.0
1990-04-04 09:00:00+00:00,28.88,74.5,350.75,449.43,97.4,423.85,3.03,292.0,100320.0
1990-04-04 10:00:00+00:00,28.51,74.5,87.45,109.19,51.2,414.75,2.48,286.0,100360.0
1990-04-04 11:00:00+00:00,27.59,81.95,3.5,5.77,3.05,416.3,1.79,269.0,100460.0
1990-04-04 12:00:00+00:00,26.78,87.35,0.0,0.0,0.0,419.2,1.52,277.0,100550.0
1990-04-04 13:00:00+00:00,26.3,90.2,0.0,0.0,0.0,418.4,1.24,301.0,100600.0
1990-04-04 14:00:00+00:00,25.71,93.15,0.0,0.0,0.0,407.75,1.24,293.0,100700.0
1990-04-04 15:00:00+00:00,25.13,90.2,0.0,0.0,0.0,407.0,1.03,316.0,100790.0
1990-04-04 16:00:00+00:00,24.86,93.15,0.0,0.0,0.0,410.45,1.1,346.0,100800.0
1990-04-04 17:00:00+00:00,24.64,93.15,0.0,0.0,0.0,417.05,0.69,309.0,100750.0
1990-04-04 18:00:00+00:00,24.45,90.15,0.0,0.0,0.0,417.05,0.9,270.0,100700.0
1990-04-04 19:00:00+00:00,24.21,93.1,0.0,0.0,0.0,401.0,1.17,292.0,100570.0
1990-04-04 20:00:00+00:00,24.05,93.1,0.0,0.0,0.0,405.25,0.97,281.0,100520.0
1990-04-04 21:00:00+00:00,23.91,93.1,0.0,0.0,0.0,407.2,1.03,279.0,100510.0
1990-04-04 22:00:00+00:00,23.86,96.2,0.0,0.0,0.0,411.45,0.9,277.0,100520.0
1990-04-04 23:00:00+00:00,23.9,93.1,0.0,0.0,0.0,420.55,0.69,272.0,100550.0
1990-04-05 00:00:00+00:00,24.19,93.1,145.25,195.99,107.35,417.25,1.38,285.0,100610.0
1990-04-05 01:00:00+00:00,25.04,90.2,320.85,388.77,150.05,425.3,2.48,297.0,100660.0
1990-04-05 02:00:00+00:00,26.19,87.3,541.15,573.62,165.0,422.45,2.83,301.0,100710.0
1990-04-05 03:00:00+00:00,27.42,84.6,783.15,741.55,169.25,420.75,2.9,304.0,100710.0
1990-04-05 04:00:00+00:00,28.66,76.95,854.0,728.95,165.9,414.35,3.31,294.0,100650.0
1990-04-05 05:00:00+00:00,29.27,74.55,898.35,691.68,209.35,422.85,3.79,284.0,100540.0
1990-04-05 06:00:00+00:00,29.02,74.55,824.0,697.64,139.75,420.55,4.14,279.0,100430.0
1990-04-05 07:00:00+00:00,29.6,69.95,534.25,416.62,159.7,418.2,3.45,289.0,100340.0
1990-04-05 08:00:00+00:00,29.35,72.15,518.15,490.42,147.2,417.45,3.45,289.0,100230.0
1990-04-05 09:00:00+00:00,29.21,69.85,339.55,412.55,107.45,415.5,3.17,290.0,100210.0
1990-04-05 10:00:00+00:00,28.73,72.1,115.25,180.59,55.5,415.9,2.97,291.0,100230.0
1990-04-05 11:00:00+00:00,27.59,79.35,4.3,6.5,3.8,409.1,2.34,302.0,100310.0
1990-04-05 12:00:00+00:00,26.58,84.55,0.0,0.0,0.0,406.0,2.21,304.0,100390.0
1990-04-05 13:00:00+00:00,25.85,90.2,0.0,0.0,0.0,405.25,2.21,305.0,100490.0
1990-04-05 14:00:00+00:00,25.35,90.2,0.0,0.0,0.0,405.05,2.07,317.0,100590.0
1990-04-05 15:00:00+00:00,25.0,87.3,0.0,0.0,0.0,406.4,1.79,329.0,100650.0
1990-04-05 16:00:00+00:00,24.55,90.15,0.0,0.0,0.0,399.25,1.45,334.0,100690.0
1990-04-05 17:00:00+00:00,24.23,93.1,0.0,0.0,0.0,401.55,1.31,331.0,100630.0
1990-04-05 18:00:00+00:00,24.01,93.1,0.0,0.0,0.0,402.55,1.24,319.0,100560.0
1990-04-05 19:00:00+00:00,24.3,90.1,0.0,0.0,0.0,409.5,1.24,301.0,100440.0
1990-04-05 20:00:00+00:00,24.16,90.1,0.0,0.0,0.0,403.5,1.59,300.0,100380.0
1990-04-05 21:00:00+00:00,23.89,93.1,0.0,0.0,0.0,402.55,1.31,295.0,100410.0
1990-04-05 22:00:00+00:00,23.74,93.1,0.0,0.0,0.0,405.85,1.1,315.0,100420.0
1990-04-05 23:00:00+00:00,23.65,93.1,0.0,0.0,0.0,399.45,0.83,11.0,100460.0
1990-04-06 00:00:00+00:00,24.16,93.1,207.0,657.81,78.8,401.2,0.41,12.0,100520.0
1990-04-06 01:00:00+00:00,25.74,87.3,436.25,701.61,127.15,404.0,1.03,314.0,100570.0
1990-04-06 02:00:00+00:00,26.96,81.9,607.6,649.15,181.35,409.3,1.59,303.0,100620.0
1990-04-06 03:00:00+00:00,27.95,76.85,755.25,724.92,154.75,412.0,2.0,290.0,100630.0
1990-04-06 04:00:00+00:00,28.66,79.5,823.65,680.25,181.45,415.1,2.07,287.0,100550.0
1990-04-06 05:00:00+00:00,29.17,79.55,953.45,732.08,224.4,419.0,2.0,285.0,100450.0
1990-04-06 06:00:00+00:00,29.88,79.6,850.45,616.15,246.5,420.9,2.34,279.0,100340.0
1990-04-06 07:00:00+00:00,29.1,77.0,612.75,406.83,247.35,425.75,2.97,283.0,100220.0
1990-04-06 08:00:00+00:00,29.06,79.55,356.8,173.89,225.45,423.85,2.34,282.0,100150.0
1990-04-06 09:00:00+00:00,27.83,84.65,173.75,66.17,136.6,427.3,1.79,295.0,100160.0
1990-04-06 10:00:00+00:00,26.69,87.35,63.25,39.12,50.35,419.2,2.0,296.0,100230.0
1990-04-06 11:00:00+00:00,25.7,90.2,2.75,1.32,2.65,419.95,1.1,315.0,100360.0
